,Unnamed: 0,Review,giai_tri,luu_tru,nha_hang,an_uong,di_chuyen,mua_sam,label,clean_review
2074,2074,"Phòng view biển đẹp, sạch sẽ, nhân viên thân thiện, gần trung tâm, gần biển chỉ vài phút đi bộ, bể bơi và gym room trên sân thượng đẹp",0,5,0,0,0,0,{luu_tru#very_positive},phòng view biển đẹp sạch_sẽ nhân_viên thân_thiện gần trung_tâm gần biển chỉ vài phút đi bộ bể_bơi và gym room trên sân_thượng đẹp
2075,2075,"Đang cần thuê xe máy thì thấy tờ rơi trong bãi giữ xe chung cư mình gọi thử, dịch vụ tốt, giao xe nhanh, xe chạy êm và tiết kiệm xăng, giá cả hợp lý, đã lưu lại thông tin bên bạn, sẽ tiếp tục gọi nếu cần",0,0,0,0,4,0,{di_chuyen#positive},đang cần thuê xe_máy thì thấy tờ_rơi trong bãi giữ xe chung_cư mình gọi thử dịch_vụ tốt giao xe nhanh xe chạy êm và tiết_kiệm xăng giá_cả hợp_lý đã lưu lại thông_tin bên bạn sẽ tiếp_tục gọi nếu cần
2076,2076,"Quán này ban đầu nhìn khá to, kiểu như cà phê trong biệt thự, tuy nhiên khi vào bên trong thì hơi bất ngờ, không gian khá nhỏ, trang trí không được đầu tư, kiểu như quán mới mở, mình tới tầm 7h30 tối nhưng k hề có khách, mình ngồi tầng 2, hơi kín và còn mới nên còn khá hôi mùi sơn tường, nhân viên phục vụ thì k mở điều hòa cho khách, nóng và rất ngộp. Khi lên xem trên foody mình thấy ở đây có bánh mì khá ngon nhưng khi hỏi nhân viên có món gì ăn không thì nhân viên nói đã hết nhưng mình nghĩ vì không có khách nên quán không chế biến. Đồ uống ở đây thì khá đắt và k có gì đặc biệt. Khá là thất vọng.",0,0,0,2,0,0,{an_uong#negative},quán này ban_đầu nhìn khá to kiểu như cà_phê trong biệt_thự tuy_nhiên khi vào bên trong thì hơi bất_ngờ không_gian khá nhỏ trang_trí không được đầu_tư kiểu như quán mới mở mình tới tầm 7h30 tối nhưng k hề có khách mình ngồi tầng 2 hơi kín và còn mới nên còn khá hôi mùi sơn tường nhân_viên phục_vụ thì k mở điều_hoà cho khách nóng và rất ngộp khi lên xem trên foody mình thấy ở đây có bánh_mì khá ngon nhưng khi hỏi nhân_viên có món gì ăn không thì nhân_viên nói đã hết nhưng mình nghĩ vì không có khách nên quán không chế_biến đồ uống ở đây thì khá đắt và k có gì đặc_biệt khá là thất_vọng
2077,2077,"Quán ngay cạnh biển, không khí mát mẻ, giá cả đồ uống phải chăng, sẽ quay lại vào dịp tới đến Quy Nhơn",5,0,0,0,0,0,{giai_tri#very_positive},quán ngay cạnh biển không_khí mát_mẻ giá_cả đồ uống phải_chăng sẽ quay lại vào dịp tới đến quy nhơn
2078,2078,"Seach map để đến quán. Hỏi sô 40 Đào Duy Từ mà hông ai biết. Dân địa phương còn nói đường gì tên lạ quá 😂 Tưởng mị bị troll r nhưng may cố gắng đi đại. Quán khuất trong hẻm nhỏ, đường vắng. Không để í sẽ đi hố đó. Ngó đc menu hết hồn lun. Đơn vị theo đĩa chứ không cân gì đâu. A chủ quán oder quan tâm mức độ hài lòng của khách lắm. Cứ ra hỏi thăm ăn được không, ngon không. Giới thiệu thêm giùm a nha. Tổng thiệc hại mớ đó + 1 đĩa nữa mà ngon miệng quá không kịp chụp ^^ và 2 pepsi 1 Tiger 390.000₫ Tuyệt vời lun ạ. Có dịp ra Quy Nhơn nữa sẽ ghé.",0,0,0,5,0,0,{an_uong#very_positive},seach map để đến quán hỏi sô 40 đào duy từ mà hông ai biết dân địa_phương còn nói đường gì tên lạ quá face with tears of joy tưởng mị bị troll r nhưng may cố_gắng đi đại quán khuất trong hẻm nhỏ đường vắng không để í sẽ đi hố đó ngó đc menu hết_hồn lun đơn_vị theo đĩa chứ không cân gì đâu a chủ quán oder quan_tâm mức_độ hài_lòng của khách lắm cứ ra hỏi_thăm ăn được không ngon không giới_thiệu thêm giùm a nha tổng thiệc hại mớ đó 1 đĩa nữa mà ngon_miệng quá không kịp chụp và 2 pepsi 1 tiger 390000 tuyệt_vời lun ạ có dịp ra quy nhơn nữa sẽ ghé
2079,2079,"Cho thuê xe máy tốt nhất ở Quy Nhơn. Chủ nhà rất nhiệt tình, vui vẻ. Xe đa dạng, mới, chạy rất êm! Khi đến Quy Nhơn, bạn cần thuê xe máy ở đây.",0,0,0,0,5,0,{di_chuyen#very_positive},cho thuê xe_máy tốt nhất ở quy nhơn chủ nhà rất nhiệt_tình vui_vẻ xe đa_dạng mới chạy rất êm khi đến quy nhơn bạn cần thuê xe_máy ở đây
2080,2080,"Nhân viên phục vụ tận tình, vui vẻ, giúp khách check in sớm nhất có thể và hỗ trợ khách đặt các dịch vụ. Rất linh động xử lý các yêu cầu của khách. Mình sẽ quay lại nếu có dịp đến Nha Trang.",0,4,0,0,0,0,{luu_tru#positive},nhân_viên phục_vụ tận_tình vui_vẻ giúp khách check in sớm nhất có_thể và hỗ_trợ khách đặt các dịch_vụ rất linh_động xử_lý các yêu_cầu của khách mình sẽ quay lại nếu có dịp đến nha_trang
2081,2081,"Từ bên ngoài nhìn vào nhà hàng mang 1 tông màu kem trắng khá là sang trọng đường vào nhà hàng cũng rộng rãi, nhà hàng này hình như vừa kết hợp khách sạn hồ bơi rồi điểm tâm cà phê sáng các thứ luôn hay sao ấy, mình đi với đoàn nên khi bước vào bàn tiệc thì trên bàn đã setup các món sẵn rồi chỉ cần gỡ giấy bao lại là ăn được rồi, mà đồ ăn tuy setup trước nhưng độ nóng vẫn còn nên cũng thấy thích, do từ xa đến và để ăn trưa nên mình thấy ăn khá là ngon miệng",0,0,4,4,0,0,"{nha_hang#positive}, {an_uong#positive}",từ bên ngoài nhìn vào nhà_hàng mang 1 tông màu kem trắng khá là sang_trọng đường vào nhà_hàng cũng rộng_rãi nhà_hàng này hình_như vừa kết_hợp khách_sạn hồ bơi rồi điểm_tâm cà_phê sáng các thứ luôn hay sao ấy mình đi với đoàn nên khi bước vào bàn tiệc thì trên bàn đã setup các món sẵn rồi chỉ cần gỡ giấy bao lại là ăn được rồi mà đồ_ăn tuy setup trước nhưng độ nóng vẫn còn nên cũng thấy thích do từ xa đến và để ăn trưa nên mình thấy ăn khá là ngon_miệng
2082,2082,"Mình đi cà phê không thích mấy quán ồn ào cho lắm nên đi ngang thấy kensi khá yên tĩnh nên vào. Kensi này phía đường trong Đô Đốc Bảo nên cũng có ít xe chạy qua, đặc biệt phía trước còn có hàng cây xanh mát nữa nên khá là thích ngồi ở đây nhìn ra ngoài đường luôn nè. Điều ấn tượng đầu tiên là quán trang trí khá đẹp, kiểu là hơi art một chút ý, quầy pha nước có cái gương tự sướng đúng chất luôn, menu quán thiết kế đẹp nữa, đại khái là hơi bị mê cái thiết kế của quán nì, cộng với việc nước uống ok, giá cả phải chăng và không gian yên tĩnh, thích hợp với việc hạc bài vào buổi sáng và trưa hie hie túm lại là sẽ ghé lại quán vào những lần sau vì quá thích <3",0,0,0,5,0,0,{an_uong#very_positive},mình đi cà_phê không thích mấy quán ồn_ào cho lắm nên đi ngang thấy kensi khá yên_tĩnh nên vào kensi này phía đường trong đô_đốc bảo nên cũng có ít xe chạy qua đặc_biệt phía trước còn có hàng cây_xanh mát nữa nên khá là thích ngồi ở đây nhìn ra ngoài đường luôn nè điều ấn_tượng đầu_tiên là quán trang_trí khá đẹp kiểu là_hơi art một_chút ý quầy pha nước có cái gương tự sướng đúng chất luôn menu quán thiết_kế đẹp nữa đại_khái là_hơi bị mê cái thiết_kế của quán nì cộng với việc nước uống ok giá_cả phải_chăng và không_gian yên_tĩnh thích_hợp với việc hạc bài vào buổi sáng và trưa hie hie túm lại là sẽ ghé lại quán vào những lần sau vì quá thích 3
2083,2083,Mình tới check in thì phòng mình book ko còn trống. Btw được sắp xếp cho phòng khác nhanh chóng. Phòng mình nằm điều hòa phả từ chân lên mặt đâm ra hơi khó chịu. Nói chung tạm ổn so với giá.,0,3,0,0,0,0,{luu_tru#neutral},mình tới check in thì phòng mình book ko còn trống btw được sắp_xếp cho phòng khác nhanh_chóng phòng mình nằm điều_hoà phả từ chân lên mặt đâm_ra hơi khó_chịu nói_chung tạm ổn so với giá
2084,2084,"Lần đầu có dịp đi Quy Nhơn chơi, được sắp xếp vào ăn trưa ở nhà hàng lớn vầy cũng khoái. Nhà hàng nằm sát biển có view đẹp, lại gần trung tâm thành phố Quy Nhơn. Cơm trưa được bày ra từng bàn riêng biệt, kèm theo menu các món. Có đủ các món mặn như thịt, cá, các món rau và canh. Nhân viên phục vụ nhiệt tình, nhanh nhẹn, chuyên nghiệp.",0,0,5,5,0,0,"{nha_hang#very_positive}, {an_uong#very_positive}",lần đầu có dịp đi quy nhơn chơi được sắp_xếp vào ăn trưa ở nhà_hàng lớn vầy cũng khoái nhà_hàng nằm sát biển có view đẹp lại gần trung_tâm thành_phố quy nhơn cơm trưa được bày ra từng bàn riêng_biệt kèm theo menu các món có đủ các món mặn như thịt cá các món rau và canh nhân_viên phục_vụ nhiệt_tình nhanh_nhẹn chuyên_nghiệp
2085,2085,Nhà khách bình dân. Nhưng đầy đủ tiện nghi.,0,5,0,0,0,0,{luu_tru#very_positive},nhà_khách bình_dân nhưng đầy_đủ tiện_nghi
2086,2086,"Tôi đã ăn ở nhà hàng này khi ghé thăm quy nhon. Tôi đã ở đủ 5 yếu tố nên tôi có thể thử nhiều món (tacos, chimichanga, burger mexican và salad cá ngừ). Tất cả đều rất chắc chắn !! Nếu bạn đang tìm kiếm một chiếc bánh mì kẹp thịt chất lượng cao hoặc thèm đồ ăn Mexico, họ sẽ giúp bạn sắp xếp. Món burger mexico, và salsa là món yêu thích của tôi và đặc biệt là salsa có hương vị giống như hương vị mexican đích thực. XỨNG ĐÁNG XỨNG ĐÁNG",0,0,5,5,0,0,"{nha_hang#very_positive}, {an_uong#very_positive}",tôi đã ăn_ở nhà_hàng này khi ghé thăm quy nhon tôi đã ở đủ 5 yếu_tố nên tôi có_thể thử nhiều món tacos chimichanga burger mexican và salad cá_ngừ tất_cả đều rất chắc_chắn nếu bạn đang tìm_kiếm một chiếc bánh_mì kẹp thịt chất_lượng cao hoặc thèm đồ_ăn mexico họ sẽ giúp bạn sắp_xếp món burger mexico và salsa là món yêu thích của tôi và đặc_biệt là salsa có hương_vị giống như hương_vị mexican đích_thực xứng_đáng xứng_đáng
2087,2087,"Khá nhiều đồ đặc sản nhân viên nhiệt tình tư vấn khi hỏi.
",0,0,0,0,0,4,{mua_sam#positive},khá nhiều đồ đặc_sản nhân_viên nhiệt_tình tư_vấn khi hỏi
2088,2088,"Tiệm cà phê nằm vị trí đắc địa dưới tầng trệt An Phú Thịnh, tết vừa rồi ông anh rủ ra đây uống. Mặt tiền trung tâm, giáp 2 đường luôn, không gian rộng rãi, thoáng đãng. Bọn mình ngồi phía trong vì trời hôm đấy hơi gió tí. Mấy bạn nhân viên trẻ, tận tình, niềm nở. Phục vụ nhanh lẹ, không đợi lâu. Nước uống (hazelnut ice blended) cũng được thôi, chứ chưa thực sự xuất sắc so với tầm giá đó. Bù lại được cái không gian và service. Tuy nhiên tổng quan mình vẫn thấy cách bố trí vẫn kiểu hơi bị tham quá, tiết chế bày biện xíu sẽ ổn hơn.",0,0,0,3,0,0,{an_uong#neutral},tiệm cà_phê nằm vị_trí đắc_địa dưới tầng trệt an_phú thịnh tết vừa_rồi ông anh rủ ra đây uống mặt_tiền trung_tâm giáp 2 đường luôn không_gian rộng_rãi thoáng_đãng bọn mình ngồi phía trong vì trời hôm đấy hơi gió tí mấy bạn nhân_viên trẻ tận_tình niềm_nở phục_vụ nhanh lẹ không đợi lâu nước uống hazelnut ice blended cũng được thôi chứ chưa thực_sự xuất_sắc so với tầm giá đó bù lại được cái không_gian và service tuy_nhiên tổng_quan mình vẫn thấy cách bố_trí vẫn kiểu hơi bị tham quá tiết_chế bày_biện xíu sẽ ổn hơn
2089,2089,"Ưu điểm: nước uống ngon, không gian thoáng, thoái mái, nhẹ nhàng Nhược: ko trung tâm. Phù hợp: các bạn trẻ thích món đá xay và trà. 2 dòng này ở quán cực hot hit. Các văn phòng gọi về nhiều. Mình cũng là fan của dòng đá xay và trà đào ở đây :)",0,0,0,4,0,0,{an_uong#positive},ưu_điểm nước uống ngon không_gian thoáng thoái mái nhẹ_nhàng nhược ko trung_tâm phù_hợp các bạn trẻ thích món đá xay và trà 2 dòng này ở quán cực hot hit các văn_phòng gọi về nhiều mình cũng là fan của dòng đá xay và trà đào ở đây
2090,2090,"Quán này mở cũng khá lâu rồi . Được nhiều khách du lịch ghé vào thưởng thức . Nay quán mới mở thêm một gian bên cạnh nữa để đáp ứng nhu cầu của khách Quán khá yên tĩnh , mát mẻ , đèn hơi mập mè một tí Pizza siêu siêu ngon luôn , mì ý thì hơi nhạt và khó ăn Nước uống cũng bình thường không có gì đặc sắc lắm Nhân viên phục vụ nhiệt tình mặc dù số lượng nhân viên không nhiều Giá cả cũng tạm ổn , vào các dịp lễ và tết thì quán có tăng từ 10->20% phí dịch vụ",0,0,0,3,0,0,{an_uong#neutral},quán này mở cũng khá lâu rồi được nhiều khách du_lịch ghé vào thưởng_thức nay quán mới mở thêm một gian bên cạnh nữa để đáp_ứng nhu_cầu của khách quán khá yên_tĩnh mát_mẻ đèn hơi mập mè một_tí pizza siêu siêu ngon luôn mì ý thì hơi nhạt và khó ăn nước uống cũng bình_thường không có gì đặc_sắc lắm nhân_viên phục_vụ nhiệt_tình mặc_dù số_lượng nhân_viên không nhiều giá_cả cũng tạm ổn vào các dịp lễ và tết thì quán có tăng từ 1020 phí dịch_vụ
2091,2091,Tuy nhiên cũng phải nói rằng ở đây vẫn rất nhộn nhịp và mình thấy ngày càng có nhiều khách nước ngoài biết đến thương hiệu Phở 10.,0,0,0,4,0,0,{an_uong#positive},tuy_nhiên cũng phải nói rằng ở đây vẫn rất nhộn_nhịp và mình thấy ngày_càng có nhiều khách nước_ngoài biết đến thương_hiệu phở 10
2092,2092,"Quán không gian thoáng mát, khu vực mát mẻ. là sự lựa chọn rất tuyệt cho kỳ nghỉ lễ cùng gia đình hay cơ quan. Có đồi sim ngay cạnh quán, dẫn con lên chơi, hái sim thỏa thích. Đồ ăn ngon, hải sản tươi chứ không như mấy nơi, hải sản gì đâu. Cảm ơn quán. lần sau sẽ ghé ủng hộ",0,0,0,5,0,0,{an_uong#very_positive},quan không_gian thoang mat khu vưc mat me la sư lưa chon rât tuyêt cho ky nghi lê cung gia_đinh hay cơ_quan co đôi sim ngay canh quan dân con lên chơi hai sim thoa thich đô ăn ngon hai san tươi chư không như mây nơi hai san gi đâu cam ơn quan lân sau se ghe ung hô
2093,2093,Khách đông nên ko kịp dọn phòng,0,4,0,0,0,0,{luu_tru#positive},khách đông nên ko kịp dọn phòng
2094,2094,"Quán trà sữa Ming tea này nằm hai mặt tiền nên dễ tìm, quán trang trí khá đơn giản và trẻ trung. Giá nước không quá đắt, nếu mình chọn mấy món yagurt thì giá khá rẻ chỉ tầm hơn 20k là có một ly rồi, không gian khá nhỏ nên không có quá nhiều khoảng riêng, hên quá hôm mình đi quán vắng nên khá dễ chịu, ngồi vừa uống nước vừa giết thời gian. Nước uống khá ngon, độ ngọt vừa phải,pha thêm một chút béo béo và rất là thơm,mà ly rất là to. Nhân viên lịch sự nữa, nên mình sẽ quay lại.",0,0,0,5,0,0,{an_uong#very_positive},quán trà sữa ming tea này nằm hai mặt_tiền nên dễ tìm quán trang_trí khá đơn_giản và trẻ_trung giá nước không quá đắt nếu mình chọn mấy món yagurt thì giá khá rẻ chỉ tầm hơn 20k là có một ly rồi không_gian khá nhỏ nên không có quá nhiều khoảng riêng hên quá hôm mình đi quán vắng nên khá dễ_chịu ngồi vừa uống nước vừa giết thời_gian nước uống khá ngon độ ngọt vừa phảipha thêm một_chút béo béo và rất là thơmmà ly rất là to nhân_viên lịch_sự nữa nên mình sẽ quay lại
2095,2095,"hàng xinh, vải đẹp mẫu mã đa dạng, giá cả hợp lý, chủ shop nhiệt tình tư vấn <3
",0,0,0,0,0,5,{mua_sam#very_positive},hàng xinh vải đẹp mẫu_mã đa_dạng giá_cả hợp_lý chủ shop nhiệt_tình tư_vấn 3
2096,2096,"Ghẹ tươi ngon giá thành hợp lý, có niêm yết rõ ràng",0,0,0,5,0,0,{an_uong#very_positive},ghẹ tươi ngon giá_thành hợp_lý có niêm_yết rõ_ràng
2097,2097,"Xe đẹp. Giao xe nhiệt tình thân thiện. Quy Nhơn là nơi thích hợp để bạn đi du lịch, bãi biển đẹp, đồ ăn rẻ, người dân thân thiện ",0,0,0,5,5,0,"{an_uong#very_positive}, {di_chuyen#very_positive}",xe đẹp giao xe nhiệt_tình thân_thiện quy nhơn là nơi thích_hợp để bạn đi du_lịch bãi biển đẹp đồ_ăn rẻ người_dân thân_thiện
2098,2098,"Món ăn rất ngon. Hợp khẩu vị. Không gian thoáng rộng, thoải mái Nhân viên nhiệt tình gần gũi. Buổi tối mát mẽ. Rất thích!",5,0,5,5,0,0,"{giai_tri#very_positive}, {nha_hang#very_positive}, {an_uong#very_positive}",món ăn rất ngon hợp_khẩu vị không_gian thoáng rộng thoải_mái nhân_viên nhiệt_tình gần_gũi buổi tối mát mẽ rất thích
2099,2099,"Vị trí ngay trung tâm thành phố sầm uất, view biển đẹp, giá thành rất hợp lý.",0,4,0,0,0,0,{luu_tru#positive},vị_trí ngay trung_tâm thành_phố sầm_uất view biển đẹp giá_thành rất hợp_lý
2100,2100,Hiệu quả và đúng giờ - bạn còn muốn gì nữa? Và ở một mức giá cạnh tranh. Tốt hơn nhiều so với việc chờ đợi trong một hàng đợi ở quầy taxi.,0,0,0,0,4,0,{di_chuyen#positive},hiệu_quả và đúng giờ bạn còn muốn gì nữa và ở một mức giá_cạnh_tranh tốt hơn nhiều so với việc chờ_đợi trong một hàng đợi ở quầy taxi
2101,2101,"Quán tông đen màu yêu thích của mình nên đi ngang hay nghía lắm. Nghía thôi chứ hổng vô vì nước không có ngon. Đi 2 lần mà thất vọng cả 2 nên thôi say goodbye. Mà quán vẫn đông lắm chắc do mình không hợp hoặc do mình uống ở SG quen r nên thấy chất lượng nước không ra sao cả. Mà mình cực kì ghét ly nước lọc của quán, không biết phải nước máy hay không nhưng mà vị thì y như nước máy 😩😩chỉ thắc mắc nước bình cũng rẻ mà, quán đẹp như z không có đc ly nước trà thì chí ít cũng nước bình chứ.",0,0,0,4,0,0,{an_uong#positive},quán tông đen màu yêu thích của mình nên đi ngang hay nghía lắm nghía thôi chứ hổng vô vì nước không có ngon đi 2 lần mà thất_vọng cả 2 nên thôi say goodbye mà quán vẫn đông lắm chắc do mình không hợp hoặc do mình uống ở sg quen r nên thấy chất_lượng nước không ra sao cả mà mình cực_kì ghét ly nước_lọc của quán không biết phải nước_máy hay không nhưng_mà vị thì y_như nước_máy weary face weary facechỉ thắc_mắc nước bình cũng rẻ mà quán đẹp như z không có đc ly nước trà thì chí_ít cũng nước bình chứ
2102,2102,"Sáng ngày 20/08 đến ăn sáng ở quán ăn ngon. Gọi 1 bát miến gà cùng 1 bát bún măng gà, quẩy và 2 cốc nước. 2 bát đã lên ăn gần xong cũng chẳng thấy nước với quẩy đâu. Nhân viên thì đông như thế đứng túm năm tụm ba trò chuyện ơe chỗ đang cắm hoa. Mình gọi mới vội vàng mang quẩy ra, nước thì ăn xong rồi mới có, nhân viên mang ra cũng chẳng thấy xin lỗi lấy 1 câu. Phải chăng khách tây nhiều quá nên người Việt Nam vào thì thái độ khác hẳn. Nói chung mình là người Hà Nội đã ăn ở đây rất nhiều lần nhưng chưa thấy lần nào tệ như thế. Khuyên các bạn có đến ăn thì đừng nên đến vào buổi sáng.",1,0,1,0,0,0,"{giai_tri#very_negative}, {nha_hang#very_negative}",sáng ngày 2008 đến ăn sáng ở quán ăn ngon gọi 1 bát miến gà cùng 1 bát bún măng gà quẩy và 2 cốc nước 2 bát đã lên ăn gần xong cũng chẳng thấy nước với quẩy đâu nhân_viên thì đông như_thế đứng túm_năm_tụm_ba trò_chuyện ơe chỗ đang cắm hoa mình gọi mới vội_vàng mang quẩy ra nước thì ăn xong rồi mới có nhân_viên mang ra cũng chẳng thấy xin_lỗi lấy 1 câu phải_chăng khách tây nhiều quá nên người việt_nam vào thì thái_độ khác hẳn nói_chung mình là người hà_nội đã ăn_ở đây rất nhiều lần nhưng chưa thấy lần nào tệ như_thế khuyên các bạn có đến ăn thì đừng nên đến vào buổi sáng
2103,2103,"Thật k muốn review, sợ mọi người đến ăn đông quá:)) Ngon lắm ạ, chủ dễ thương dễ tính. Món ăn ngon, tươi, cái gì cũng 10 điểm luôn. Tất cả các món trên theo combo 150k/người, free trà đá. Hix no quá ạ. Đặc sản Lẩu sứa, salad rong nho😍",0,0,0,5,0,0,{an_uong#very_positive},thật k muốn review sợ mọi người đến ăn đông quá ngon lắm ạ chủ dễ_thương dễ_tính món ăn ngon tươi cái gì cũng 10 điểm luôn tất_cả các món trên theo combo 150kngười free trà đá hix no quá ạ đặc_sản lẩu sứa salad rong nho smiling face with hearteyes
2104,2104,Nhân viên rất hữu ích. Hãy tìm chiếc xe buýt màu xanh lá cây!,4,0,0,0,0,0,{giai_tri#positive},nhân_viên rất hữu_ích hãy tìm chiếc xe_buýt màu xanh lá cây
2105,2105,"Nhân viên từ bác bảo vệ đến các bạn lễ tân đều rất nice. Các bạn đổi hạng phòng cho mình free. Phòng ở tầng cao, đầy đủ tiện nghi.",0,5,0,0,0,0,{luu_tru#very_positive},nhân_viên từ bác bảo_vệ đến các bạn lễ_tân đều rất nice các bạn đổi hạng phòng cho mình free phòng ở tầng cao đầy_đủ tiện_nghi
2106,2106,"cung cách làm việc của bảo vệ rất tệ . có người không đeo khẩu trang cũng dc vào .ngưới thì đuổi ra  không được vào là như thế nào. đề nghị siêu thị coi lại quá trình này . như thế này là quá tệ.
",0,0,0,0,0,1,{mua_sam#very_negative},cung_cách làm_việc của bảo_vệ rất tệ có người không đeo khẩu_trang cũng dc vào ngưới thì đuổi ra không được vào là như_thế_nào đề_nghị siêu_thị coi lại quá_trình này như thế_này là quá tệ
2107,2107,Không gian hơi hẹp nhưng đồ ăn bao ngon. Mình đi 2 người gọi 4 món mà ăn k nổi luôn :))))),0,0,0,4,0,0,{an_uong#positive},không_gian hơi hẹp nhưng đồ_ăn bao ngon mình đi 2 người gọi 4 món mà ăn k nổi luôn
2108,2108,"Khách sạn Quy Nhơn gần biển đẹp nhất mà mình biết.
Ấn tượng với view tầng 6 nhìn ra bãi biển và đường chân trời.
Phục vụ và đồ ăn thì quá ưng rồi.
Nói chung phù hợp với những thành phần sống ảo như mình.
",0,5,0,0,0,0,{luu_tru#very_positive},khách_sạn quy nhơn gần biển đẹp nhất mà mình biết ấn_tượng với view tầng 6 nhìn ra bãi biển và đường chân_trời phục_vụ và đồ_ăn thì quá ưng rồi nói_chung phù_hợp với những thành_phần sống ảo như mình
2109,2109,"Mình vừa có chuyến du lịch 4N3D taị thành phố Quy Nhơn. Mình ở homestay Two sister home, mọi thứ đều rất tuyệt vời, con người ở đây vô cùng dễ thương, thân thiện và đáng mến. Ngày đầu tiên mình di chuyển chủ yếu bằng taxi và cảm thấy khá tốn kém, sang hôm sau mình muốn thuê xe máy để đi lại thì sau một khoảng thời gian tìm kiếm trên fb và gg thì nhận ra có quá nhiều chổ cho thuê xe máy và không biết phải gọi chổ nào thì mình có hỏi chị chủ homestay và chị nói mình gọi cho bên này đi. Không biết home mình ở có gần cửa hàng của các bạn không nhưng mình vừa gọi chưa tới 10p là các bạn đã mang xe đến rồi. Lúc nhận xe thì nói chuyện rất cởi mở và nhiệt tình, làm hợp đồng thuê xe máy chuyên nghiệp lắm, sau đó thì giời thiệu cho mình nhiều quán ăn ngon và nhiều địa điểm du lịch đang hot ở đây. Còn dặn dò mình nếu cần thông tin gì thì gọi ngay cho bạn ấy và thế là mình đá làm phiền bạn ấy suốt 3 ngày còn lại ở đây. Cảm ơn bạn rất nhiều, kinh doanh có tâm lắm, sẽ sớm thành công thôi.",0,0,0,0,5,0,{di_chuyen#very_positive},mình vừa có chuyến du_lịch 4n3d taị thành_phố quy nhơn mình ở homestay two sister home mọi thứ đều rất tuyệt_vời con người ở đây vô_cùng dễ_thương thân_thiện và đáng mến ngày đầu_tiên mình di_chuyển chủ_yếu bằng taxi và cảm_thấy khá tốn_kém sang hôm sau mình muốn thuê xe_máy để đi_lại thì sau một khoảng thời_gian tìm_kiếm trên fb và gg thì nhận ra có quá nhiều chổ cho thuê xe_máy và không biết phải gọi chổ nào thì mình có hỏi chị chủ homestay và chị nói mình gọi cho bên này đi không biết home mình ở có gần cửa_hàng của các bạn không nhưng mình vừa gọi chưa tới 10p là các bạn đã mang xe đến rồi lúc nhận xe thì nói_chuyện rất cởi_mở và nhiệt_tình làm hợp_đồng thuê xe_máy chuyên_nghiệp lắm sau đó thì giời thiệu cho mình nhiều quán ăn ngon và nhiều địa_điểm du_lịch đang hot ở đây còn dặn_dò mình nếu cần thông_tin gì thì gọi ngay cho bạn ấy và thế_là mình đá làm_phiền bạn ấy suốt 3 ngày còn lại ở đây cảm_ơn bạn rất nhiều kinh_doanh có tâm lắm sẽ sớm thành_công thôi
2110,2110,Tuy là sân bay của quân đội những cũng rất OK và rất đẹp,0,0,0,0,4,0,{di_chuyen#positive},tuy là sân_bay của quân_đội những cũng rất ok và rất đẹp
2111,2111,"Thực đơn thức ăn là một chút hạn chế nhưng bánh mì kẹp thịt là tốt và đồ uống có giá tốt. Nhân viên tốt, và đó là một nơi tốt để gặp gỡ mọi người.",5,0,0,5,0,0,"{giai_tri#very_positive}, {an_uong#very_positive}",thực_đơn thức_ăn là một_chút hạn_chế nhưng bánh_mì kẹp thịt là tốt và đồ uống có giá tốt nhân_viên tốt và đó là một nơi tốt để gặp_gỡ mọi người
2112,2112,"Chúng tôi được cung cấp một chiếc xe lớn, thoải mái và hướng dẫn viên của chúng tôi, Tin, 
rất trò chuyện và hiểu biết. Nó vượt quá sự mong đợi của chúng tôi và họ đã thả chúng tôi xuống sân bay với nhiều thời gian rảnh rỗi.",5,0,0,0,5,0,"{giai_tri#very_positive}, {di_chuyen#very_positive}",chúng_tôi được cung_cấp một chiếc xe lớn thoải_mái và hướng_dẫn_viên của chúng_tôi tin rất trò_chuyện và hiểu_biết nó vượt quá sự mong_đợi của chúng_tôi và họ đã thả chúng_tôi xuống sân_bay với nhiều thời_gian rảnh_rỗi
2113,2113,"Thật khó để cân bằng giữa thời gian dành cho gia đình, đi chơi với bạn bè, đồ ăn lành mạnh và thân thiện với trẻ em. Nhà máy lọc dầu hoàn toàn nằm trong danh sách của tôi vì nhu cầu khó khăn đó. Lựa chọn bữa sáng muộn lành mạnh, diện tích rộng rãi dễ dàng vừa cho nhóm bạn 15 người của chúng tôi. Tôi thực sự đánh giá cao góc dành cho trẻ em với một bảo mẫu tận tình chơi với trẻ em. Và họ cũng có lựa chọn rượu tốt.",0,0,5,0,0,0,{nha_hang#very_positive},thật khó để cân_bằng giữa thời_gian dành cho gia_đình đi chơi với bạn_bè đồ_ăn lành_mạnh và thân_thiện với trẻ_em nhà_máy lọc dầu hoàn_toàn nằm trong danh_sách của tôi vì nhu_cầu khó_khăn đó lựa_chọn bữa sáng muộn lành_mạnh diện_tích rộng_rãi dễ_dàng vừa cho nhóm bạn 15 người của chúng_tôi tôi thực_sự đánh_giá cao góc dành cho trẻ_em với một bảo_mẫu tận_tình chơi với trẻ_em và họ cũng có lựa_chọn rượu tốt
2114,2114,"Gần trung tâm , đi bộ ra bãi biển rất gần",0,0,0,0,4,0,{di_chuyen#positive},gần trung_tâm đi bộ ra bãi biển rất gần
